OPENADMET_INCHIKEY,LOG_CLint_HLM,CLint_HLM,LOG_CLint_RLM,CLint_RLM,LOG_CLint_MLM,CLint_MLM,OPENADMET_CANONICAL_SMILES
WGCPZHIFHUFWEV-UHFFFAOYSA-N,1.8316138553090988,67.86,,,,,COC1=CC=C(OC)C(C2=C(F)C=CC3=C(N)C4=C(O)N(C5CCC5)C=C4N=C23)=C1
WGDKUVUCWKWKDA-UHFFFAOYSA-N,1.1437328231386925,13.923,,,,,O=C(NC1=CC=C2COB(O)C2=C1)C1=CN(C2=CC=CC=N2)N=N1
WGDQLOTYIWHCHS-UHFFFAOYSA-N,0.7671558660821804,5.85,,,,,CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)C2=CC(Cl)=CC(Cl)=C2)C1
WGEPNHZGKKWHID-UHFFFAOYSA-N,1.1473671077937864,14.04,,,,,COC1=CC=C(C2=CC(C3=CC=C(C(=O)NCCN4CCOCC4)C=C3)=CN=C2N)C=N1
WGGAKJGIOSCTSY-UHFFFAOYSA-N,,,,,1.5927317663939622,39.15,CC1=CC(NC2=CC=C(F)C=C2)=NC(NCC2=CC=CC=C2)=N1
WGGASNOPFWFLQW-IYBOAGAWSA-N,1.2442771208018428,17.55,1.6866362692622934,48.6,,,CC1=CC=C(CC(C)(C)NC[C@@H](O)COC2=CC(C3CC4CC3C3C(C(=O)O)C43)=CC=C2C#N)C=C1F
WGGHULRIQOEEDJ-UHFFFAOYSA-N,1.252853030979893,17.9,,,,,CC(C)(C)C1=NN(C2=CC=CC(CNC(=O)CN3C=CC=CC3=O)=C2)C(NC(=O)NC2=CC=CC=C2)=C1
WGGLZMULSBFOIN-UHFFFAOYSA-N,,,,,1.1609334904609572,14.4855,CC(C)CC1=CC=C2N=CC=CC2=C1NS(=O)(=O)C1=CC=C(CCCN2CCCN(C)CC2)C=C1
WGHBCMULLZIIQZ-BMRADRMJSA-N,1.9163749787375604,82.485,,,2.9535144562672424,898.4925000000001,COC1=CC=C(/C(CNC2CCCCC2)=N/O)C=C1
WGHWLLPEGLOORB-UHFFFAOYSA-N,1.8743658357300488,74.88,,,,,O=C1C=CN(CCCCNC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C(=O)N1
WGINENHXAFXAQX-UHFFFAOYSA-N,1.1821292140529984,15.21,1.3692158574101427,23.4,,,CN1C=C(C2=CC=C3OCCN(C4=NC5=C(S4)C(=O)NC(C)(C)C5)C3=C2)C=N1
WGJHHMKQBWSQIY-UHFFFAOYSA-N,1.4222943008935627,26.442000000000004,,,,,CCOC(=O)C1(C2=CC=CC=C2)CCCN(C)CC1
WGJLDYJDVWXKKP-VCHYOVAHSA-N,,,,,2.579503500660207,379.755,C=C1N/C(=C/C2=C(C)N(C3=CC=CC(C(F)(F)F)=C3)C(C)=C2)C(O)=C1C(=O)OCC
WGKSOSILOJKGAV-VIFPVBQESA-N,,,2.255272505103306,180.0,,,COC1=CC(NC2=NC=C(C)S2)=NC(N[C@@H](C)C2=NC=C(F)C=N2)=N1
WGLLEJISTFRVBO-UHFFFAOYSA-N,,,1.6170003411208989,41.4,,,COC1=CC=C(NC2=NC=C(CN3CCC(S(C)(=O)=O)C3)C=C2C2=NC(C)=NC(N)=N2)C=N1
WGLPIGWBBSYDNT-KBPBESRZSA-N,0.21431389742439957,1.6379999999999997,0.5105450102066121,3.24,,,COC[C@@]12CCNC[C@]1(C1=CC=C(Cl)C(Cl)=C1)C2
WGMWEVJCHUDPID-UHFFFAOYSA-N,1.2442771208018428,17.55,,,,,CN1CCC(N2C=C(NC3=NC(OC4(C)CC4)=C4N=C(C5=CN(C)N=C5)C=CC4=N3)C=N2)CC1
WGOJWDWKHJHXSV-UHFFFAOYSA-N,2.4687238511381078,294.255,,,,,CC(C)(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1)N1CC(OC2=CC=CC(O)=C2)C1
WGONQTBDCORFNL-UHFFFAOYSA-N,1.3010299956639813,20.0,,,1.6989700043360187,50.0,CC1=C(COC2=CC=CC(OCC3CCOCC3)=C2)NC2=CC=C(C(=O)O)C=C2C1=O
WGOSBZASWNBYTQ-UCMBYLDGSA-N,1.8877297972880303,77.22,,,,,C[C@@](C(=O)O[C@H]1C[N+]2(CCC3=CNC4=CC=CC=C34)CCC1CC2)(C1=CC=CC=C1)N1CCCCC1
WGPFQCFVRYXRSD-UHFFFAOYSA-N,1.8463371121298053,70.2,1.8350561017201164,68.4,,,CC1=CC=C(NC2=NC=C(C(=O)N3CCCC(C)C3)C=C2Cl)C=N1
WGPQNZMHIHQQTK-UHFFFAOYSA-N,1.2960725663598351,19.772999999999996,,,,,O=C(C1=CC=C(F)C=C1)C1CCN(C(=O)C2=CC=CC=C2OC(F)(F)F)CC1
WGQWOAUHLRBBJE-UHFFFAOYSA-N,0.9294189257142927,8.5,,,,,CC(C)C1=NN(C(C)C)C2=CC(NC3=CC=NC(C4=CN(S(=O)(=O)C5CC5)N=C4)=N3)=NC=C12
WGTJWRHQKRUAPW-IYBDPMFKSA-N,2.7850235850456864,609.57,,,,,COC1=CC=C(C2=CN([C@H]3CC[C@@H](NCC#N)CC3)C3=NC=NC(N)=C23)C=C1
WGVPIZVHEUWDOT-UHFFFAOYSA-N,1.9862161985310418,96.876,,,,,CC1=CC(NCC2=CC(NC3=CC=NC4=CC(Cl)=CC=C34)=CC=C2F)=NC(N2CCN(C)CC2)=N1
WGZWDHMUVIPPOA-UHFFFAOYSA-N,1.8085485512404054,64.35,3.1722525524236884,1486.8,,,CC1=CC=C(NC2=NC=C(C3=NC4=CC=CC=C4N3CC(C)C)C=C2Cl)C=N1
WHBHNUPGTZWXHP-UHFFFAOYSA-N,,,1.3521825181113625,22.5,,,CC1=C(CCC(=O)NCC2=CC=C(F)C=C2Cl)C(CC(C)C)=NN1
WHDQELXDNKHASW-UHFFFAOYSA-N,1.3306369514765912,21.411,1.4831592097169795,30.419999999999995,,,COC1=CC=C(C2=NOC(C3=CN=C(OC4=CC=C5C=C(C(=O)N6CCN(CC7=CC=C(OCC(F)(F)F)C=C7)CC6)N(C)C5=C4)C=N3)=N2)C=C1
WHEVXUDXFKTGQS-SFHVURJKSA-N,4.214313897424399,16380.0,3.8573324964312685,7200.0,,,CC1=NN(C2=CC=CC=C2)N=C1C(=O)N[C@@H]1COC2=CC=CC(N3CCN(C)CC3)=C2C1
WHFONCBLMCQFDC-IYARVYRRSA-N,0.34693946269899056,2.223,,,1.57045537168281,37.1925,CC(C)CC1=C2C=NC(N[C@H]3CC[C@H](NC(=O)CC4=CC=CC=C4)CC3)=NC2=NN1
WHFQNYFSMHRFHY-NRFANRHFSA-N,1.92551835817743,84.24,2.48572142648158,306.0,2.9637996286656985,920.025,CC1=CC=CC=C1N1CCN(C(=O)N2C[C@@H](C(=O)N3CCCC3)CC3=CC(Cl)=CC=C32)CC1
WHGCVYRLVFZOSN-JUZXMZQFSA-N,2.8777455763814292,754.65,,,3.374487141046431,2368.575,COC[C@@H](OC1=CC(C[C@@H]2C[S@@+]([O-])C[C@H](NCC3=CC=CC(C(C)C)=C3)[C@H]2O)=CC(F)=C1N)C(F)(F)F
WHGFBFBVIGJCHA-UHFFFAOYSA-N,0.9378687965638594,8.667,,,,,COCCN1CCN(C2=CC=C(NC3=NC(C4=CC5=NNC=C5C=C4)=CN4C=CN=C34)C=C2)CC1
WHGLFZPJAYDODK-WMZHIEFXSA-N,0.2986347831244356,1.989,,,,,CC1=NC=CC=C1C1=NN=C(SCCCN2C[C@@H]3C[C@]3(C3=CC=C(C(F)(F)F)C=C3)C2)N1C
WHJXPQMHEGTMAA-UHFFFAOYSA-N,,,2.130333768495006,135.0,,,CC1=NC(N)=CC(C2=CC=CN=C2NC2=CC=CC3=C2C=NN3)=N1
WHKCHEYISYPOKV-INIZCTEOSA-N,4.068185861746161,11700.0,4.2552725051033065,18000.0,,,CC1=NC=C(C2=CC=CC3=C2C[C@H](NC(=O)C2=CC=C(OCC(F)(F)F)N=C2)CO3)C=N1
WHOOOIQKDNTSGR-WOJGMQOQSA-N,,,,,2.385123455892216,242.73,C=C1N/C(=C/C2=C(C)N(C3=CC=C(Br)C=C3)C(C)=C2)C(O)=C1C(=O)OCC
WHOYWSUWCNYBRA-UHFFFAOYSA-N,2.537819095073274,345.0,3.5864747785713966,3859.0,,,CC1=CC(C)=C2C(=N1)SC1=C(NC3CCC3)N=CC=C12
WHPJOAUPIZDJNX-AGGGUQDCSA-N,1.7213983755215052,52.65,5.033423755486949,108000.0,,,C[C@@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2C2=CC=C(F)C=C2F)C[C@H](C)[C@@]1(O)C1=CC=CC=C1
WHRJZXHIFTWNOU-UHFFFAOYSA-N,1.0681858617461617,11.7,1.100370545117563,12.6,,,CNC(C)(C)C(=O)N1CCN(C(=O)C2=CC(CC3=NNC(=O)C(C)=C3C)=CC=C2F)CC1
WHRWPFLLMDQARV-IWRLWGISSA-N,2.1719895827021185,148.59,0.14736710779378645,1.404,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C1=NC(C(=O)C2=CC=C(F)C=C2)=CS1)C1CCN(C(=O)C2=CN=C(N3CCN(CCCOC4=CC5=NC=NC(NC6=C(C)C(C)=NN6)=C5C=C4S(=O)(=O)C(C)(C)C)CC3)N=C2)CC1
WHUCZPDJCNYDDS-UHFFFAOYSA-N,2.2105860249051563,162.4,,,3.4330654339914797,2710.6,CC1=NN(C2CCCCC2)C(NC(=O)CN2N=NC(C3=CC=CC(F)=C3)=N2)=C1
WHUKRVZMYYJSJL-NDEPHWFRSA-N,0.5305838596451177,3.393,,,,,CS(=O)(=O)N1CCC(NC(=O)C2=CC=C(OC3=CC=C(C#C[C@]4(O)CN5CCC4CC5)C=C3)C=C2)CC1
WHUPIGQQBVJVIP-XRKRLSELSA-N,1.6479694583629718,44.46,,,,,COC1=NC2=CC=C(Br)C=C2C=C1[C@@H](C1=CC=C(N(C)C)N=C1)[C@@](O)(CCN(C)C)C1=CC=CC(F)=C1
WHWDLTBBQLJYCJ-UHFFFAOYSA-N,0.5880138555218803,3.8727,,,,,CC1N=C(N)N=C(N)N1C1=CC=C(Cl)C=C1
WHWSIGFRLSTLKZ-QNSVNVJESA-N,1.1473671077937864,14.04,,,,,CC(OC1=CC=CC(C(=O)N(C)C)=C1)C(=O)N1CCN(C(=O)C2=CC=CC=C2)C[C@H]1C
WHXGZWUWYDLWMN-UHFFFAOYSA-N,2.2413721301584357,174.33,,,,,COC1=CC=CC(NC(=O)C2=CSC(C3=CC=CN=C3)=N2)=C1
WHYNFCSKHARUNG-UHFFFAOYSA-N,1.2986347831244356,19.89,1.209515014542631,16.2,,,COCCN1CCN(C2=CC=C(CN3C(=O)NC4=C(N)N=C(C(F)(F)F)C=C43)C=N2)CC1
WHYQDOYUCRMJGI-ZZXKWVIFSA-N,,,,,2.6826368778333602,481.545,CCOC1=CC=C(C(N)=O)C=C1/C=C/C1=CC=C(Cl)C=C1
WHZDHZUNFCOZFX-UHFFFAOYSA-N,2.4483971034577676,280.8,,,,,CC1=CC2=CC=C(CN3C(C(=O)N(C)C4=CC=CC=C4)=COC3=O)C=C2N=C1N
WIAMETNABDUINA-CMPLNLGQSA-N,,,3.2095150145426308,1620.0,,,CC(C)[C@H]1COC(=O)N1C1=CC=NC(N[C@@H](C)C2=NC=C(Cl)C=N2)=N1
WIBHDRWSMPUJHI-UHFFFAOYSA-N,1.6532125137753437,45.0,1.954242509439325,90.0,,,CC1=CC=C2C(=C1)CCCN2CCNC(=O)NC1=CC=CC=C1Br
WIBVLJJJUJRQFE-UHFFFAOYSA-N,1.2143138974243997,16.38,1.4014005407815442,25.2,,,COC1=CC(C(=O)NS(C)(=O)=O)=CC=C1C1=CN=C(OC2=CC(Cl)=CC(Cl)=C2)C(C(F)F)=C1
WIENHYXDSDTEGD-UHFFFAOYSA-N,1.2143138974243997,16.38,,,1.8714853673467913,74.385,O=C(NC1=CC=C(Br)C=C1)NC1(C(=O)NC2=CC=CN=C2)CCCC1
WIEUUYBTVBTYNN-IBGZPJMESA-N,1.5090949438113794,32.292,,,,,N#CC1=C(N)N=CN=C1N1CC2(CC2)C[C@H]1C1=NC2=CC=CC(Cl)=C2C(=O)N1C1=CC=CC=C1
WIFDOUQOJULUSV-UHFFFAOYSA-N,,,,,1.7688230254496435,58.725,O=C(CCCC(F)(F)F)N1CCC(C2=NC(C3=NC=CS3)=NO2)CC1
WIFXFOKJXVGXKE-UHFFFAOYSA-N,,,,,0.706675118700799,5.0895,COC1=CC=C(S(=O)(=O)NC2=CN=C(CN3CCN(C(=O)C4=CC=CC(Cl)=C4)CC3)C=N2)C=C1
WIGDQQNRWZTUGX-LJQANCHMSA-N,,,,,3.0,1000.0,COC1=NC=C(C2=CC(OC[C@@H]3CCCN(CC4=C(C)N(C)N=C4C)C3)=C3C=NN(C)C3=N2)C=C1NS(C)(=O)=O
WIHBWDVMBGBDIN-LBPRGKRZSA-N,,,0.20951501454263097,1.62,,,CN1C(=O)N(C2=NC=CN2C)C[C@H]1C(=O)NCC1=CC=CC(C(F)(F)F)=C1Cl
WIHMMKGUBDZGEG-UHFFFAOYSA-N,0.32345836684946766,2.106,,,,,CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC=C(C6=CC(C)=NN6C)C=C5CC4)N3C)=CC=CC2=N1
WIHRUDKZTYLJLT-UHFFFAOYSA-N,-0.08671609823958161,0.8189999999999998,0.6866362692622935,4.860000000000001,,,COC1=CC=CN=C1C(=O)N1CCN(C2=CC=C(NC(=O)C(C)(C)C3=CC=CC=C3)C=C2Cl)CC1
WIIJZYFTOOLEKW-UHFFFAOYSA-N,3.0686199392254805,1171.17,,,4.723499612368287,52905.3525,CN(C)CCCCC1=CC=C(C2COC2)C=C1
WIKIUJMLESFHCO-HZPDHXFCSA-N,0.3692158574101428,2.34,,,,,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(C3=NC4=CC=CN=C4S3)CC2)CC1
WINONEAFBRSOAL-IRXDYDNUSA-N,0.9030899869919435,8.0,,,,,CNC[C@@H]1OCC2=CC=CC=C2[C@@H]1OC1=CC=CC=C1Cl
WINOSGHDWKCXJU-IALFWVKVSA-N,1.0791812460476249,12.0,,,1.6127838567197355,41.0,CN1C[C@H](C(=O)NC2=CC=C(Cl)C=C2)[C@@H](C2=CC=C(/C=C/C(=O)NC3=CC=CC=C3N)N=N2)C1
WINVKUCOBWBHLN-UHFFFAOYSA-N,0.6690378008851559,4.667,,,,,C1=CN2C=C(C3=NC4=NNC=C4C=C3)N=C(NC3=CC=C(N4CCN(C5COC5)CC4)C=C3)C2=N1
WIOPPDHTGKBOBW-UHFFFAOYSA-N,1.4299136977637545,26.91,,,2.57045537168281,371.925,COC1=CC=C(C#N)C=C1S(=O)(=O)N(CC1=CC=C(C(F)(F)F)N=C1)CC1=CC=C(C(F)(F)F)N=C1
WITLAKUTNJGTNP-UHFFFAOYSA-N,0.9030899869919435,8.0,,,,,COC(=O)NC1CCCOC2=C(C3=CC=C(Cl)C=C3)N(C3=CC=CC=C3Cl)N=C21
WIUCBHWFMJSUTB-PXFYCIBDSA-N,-0.1549019599857432,0.7,,,,,CCC(NC(=O)C1=CC=C(Cl)C=C1)[C@H]1[C@@H]2C[C@@H](N3C=NC4=CC=CC(F)=C4C3=O)C[C@@H]21
WIUDTZXSQKGXHD-ZUHKWECKSA-N,2.5211380837040362,332.0,,,,,O=C(N[C@H]1C2=CC=CC=C2OC[C@H]1O)[C@H](CC1=CC=CN=C1)C[C@H](O)CN1CCN(CC2=CN(C3=CC=CC=C3)C=C2)C[C@H]1C(=O)NCC(F)(F)F
WIUSRTMBOVPYMQ-AWEZNQCLSA-N,,,,,3.2055156231136976,1605.15,CC1=CC(C(F)(F)F)=CC(N2C(=O)OC[C@H]2C(=O)N(C)C2=CC=CC(Cl)=C2)=N1
WIVNCNFPFSEZJX-UHFFFAOYSA-N,2.2143138974244,163.8,2.2095150145426308,162.0,,,FC1=CC=C(C2=NC=CC(SC3=CC=C(Cl)C(Cl)=C3)=N2)N=C1
WIYDYKWLBJKUNO-AEFFLSMTSA-N,1.9924651478080433,98.28,2.500785172917456,316.8,,,C[C@@H](N[C@H]1CCN(C2=CC=CC(OC(F)(F)F)=C2)C1)C1=CC=CC2=CC=CC=C12
WIYDYKWLBJKUNO-SJLPKXTDSA-N,2.382053082115315,241.02,2.6866362692622934,486.0,,,C[C@@H](N[C@@H]1CCN(C2=CC=CC(OC(F)(F)F)=C2)C1)C1=CC=CC2=CC=CC=C12
WIZQOIKDZYTKIL-KDURUIRLSA-N,1.6809697184658972,47.97,,,,,C=CC(=O)N[C@H]1CC[C@@H](NC2=NC=NC(N)=C2C2=CC=C(OC3=CC=CC=C3)C=C2)CC1
WJADXPRPSPYOJG-QFIPXVFZSA-N,1.92551835817743,84.24,2.48572142648158,306.0,2.9637996286656985,920.025,CC1=CC=CC=C1N1CCN(C(=O)N2C[C@@H](C(=O)C3CCCC3)CC3=CC(Cl)=CC=C32)CC1
WJAMRMUKYHIQHV-UHFFFAOYSA-N,1.2174049744015416,16.497,1.529430354366986,33.84,,,CC(C(=O)N1CCCC1)C1=CC=C(N2N=C(C(F)(F)F)C3=C2CCCC3)C=C1
WJAOGQRAHRKJGH-BUGBYWGRSA-N,1.4145388361968003,25.974,,,,,C1=CC([C@@H]2CCCC3(C2)OOC2(OO3)C3CC4CC(C3)CC2C4)=CC=C1OCCN1CCOCC1
WJAOGQRAHRKJGH-JIAJAXKOSA-N,1.4125781354312723,25.857000000000003,,,,,C1=CC([C@H]2CCCC3(C2)OOC2(OO3)C3CC4CC(C3)CC2C4)=CC=C1OCCN1CCOCC1
WJAXKYGJMHFGJA-UHFFFAOYSA-N,1.8864907251724818,77.0,,,,,CC1=CC=C(N2N=C(C(C)(C)C)C=C2NC(=O)NC2=CC=CC3=C2NC(C(=O)N2CCCC2)=C3)C=C1
WJBQILBCHRFMQR-ONEGZZNKSA-N,1.306231964874957,20.241,,,,,CC1=CC(/C=C/C#N)=CC(C)=C1OC1=NC(NC2=CC=C(C#N)C(F)=C2)=NC2=C1SC=C2
WJEXBKFHMCCLBX-UHFFFAOYSA-N,,,1.9084850188786497,81.0,,,CC1=CC=C(NC(=O)C2CCN(C3=NC=CC=C3Cl)CC2)C=C1Cl
WJFIRXSNUDJHDD-UHFFFAOYSA-N,1.0681858617461617,11.7,1.6532125137753437,45.0,,,O=S(=O)(C1=CC=C(Cl)C=C1)N(CC1=CC=C(C2=NNN=N2)C=C1)CC1=CC=CC=N1
WJFXTOWZGPGEKD-UHFFFAOYSA-N,1.1437328231386925,13.923,,,,,CC1=C(C(=O)NC2=CC=C3COB(O)C3=C2)C=NN1CCC(F)(F)F
WJGPNMJRMAKIMJ-UHFFFAOYSA-N,,,,,1.8959278238144512,78.69150000000002,CC(C)(C)C1CCC2=C(C1)SC1=NC(SCC3=CC=C([N+](=O)[O-])C=C3)=NC(N)=C21
WJHDCBQZDWBYKV-HNNXBMFYSA-N,0.5453071164658241,3.51,,,,,CC1=NN(C2=CC=C(F)C=C2)C(NS(=O)(=O)C2=CC=CN=C2)=C1C(=O)N[C@@H](C)C(C)(C)C
WJILSPGBTCDVAT-UHFFFAOYSA-N,0.7781512503836436,6.0,,,,,CC(C)(CNC1=NC=C(C2=CC=CC(C(N)=O)=C2)C=N1)C1=CC=C(F)C=C1
WJJNEGXQYSBTJY-UHFFFAOYSA-N,1.1139433523068367,13.0,1.462397997898956,29.0,1.5797835966168101,38.0,CCNC(=O)NC1N=C(C2=CC=C(Cl)C=C2)C2=CC=CC=C2C2=C1ON=C2C
WJJYGIPWJOJJKA-UHFFFAOYSA-N,,,,,2.7326108527951987,540.27,COC1=CC=CC=C1OC1=NC=CC=C1/C(=N\O)NC1CCCCC1
WJLLMZPAVIWDNV-UHFFFAOYSA-N,1.620854077858355,41.769000000000005,,,,,OC1=CC=C(CC2=NN=C3N=CC(C4=CC=C(F)C=C4)=NN23)C=C1Cl
WJNDOCURIXGUPV-UHFFFAOYSA-N,1.3353575901491754,21.645,,,,,CC1=CN=C2N=NN(CC3=CC=C4N=CC=CC4=C3)C2=N1
WJOUGMPFYANZMI-INIZCTEOSA-N,1.0681858617461617,11.7,,,1.6341244515521873,43.065,CCOC1=CC=C(NC2=C(C)C(N[C@H]3CCCNC3)=NC3=CC=NN23)C=C1
WJRJPWULDYZVOK-CPBVFMMISA-N,1.6812412373755872,48.0,2.2624510897304293,183.0,,,C[C@H]1C[C@@H](C2=CC=NC=C2NC(=O)C2=CC=C(F)C(C3=C(F)C=CC=C3F)=N2)C[C@@H](O)[C@]1(C)O
WJXFRKFRTLXOPO-MRVPVSSYSA-N,1.2143138974243997,16.38,,,,,C[C@H](CO)NC1=NC(SCC2=CC=CC(F)=C2F)=NC2=C1C=NN2
WKBFTMYURJKOSP-UHFFFAOYSA-N,,,5.094121595840561,124200.0,,,COC1=CC=C(C2=NC3=C(C(C4=CC=C(Cl)C=C4C)N(C4=CC(Cl)=CC=C4C)C3=O)N2C(C)C)C(OC)=N1
WKEGXHATYBEDST-UHFFFAOYSA-N,,,,,1.4903588576844036,30.9285,COC1=CC=C([N+](=O)[O-])C=C1CSC1=NC(N)=C2C3=C(CC(C(C)(C)C)CC3)SC2=N1
WKFOEHYWYDEVCS-UHFFFAOYSA-N,2.0681858617461617,117.0,,,,,O=C(C1=CC=C(C(=C2CCN(CC3=CSC=N3)CC2)C2=CC=CC3=CC=CN=C23)C=C1)N1CCC1
WKGLEAWUJDYKCF-UHFFFAOYSA-N,1.9546765869186435,90.09,,,,,O=C(O)C1=CC=C(OCC2=C(C3=CNC=C3)ON=C2C2=C(Cl)C=CC=C2C(F)(F)F)C=C1F
WKHNOPNLWLSUBU-UHFFFAOYSA-N,,,2.670245853074124,468.0,,,CC1=CC=CC(NC(=O)C2=CC=C(C3=CC=C(C#N)C=C3)O2)=C1
WKJNPGWIMYANRU-WINIVTDRSA-N,1.089905111439398,12.3,,,,,COC1=CC(Cl)=CC=C1C[C@@H](C)C(=O)N1CCN(C2=CC=C(Cl)C=C2[C@@H](NC(=O)C2CNC2)C(C)C)CC1
WKJSPADAIIGASU-OAHLLOKOSA-N,0.9712758487381052,9.36,1.4225898398514822,26.46,,,O=C(C1=CC=C(N2N=NC3=CC=CN=C32)N=C1)N(C1=NC=CC=C1Cl)[C@@H]1CCCNC1
WKJVLTJTBZVAKC-UHFFFAOYSA-N,1.8427028274747113,69.615,,,,,CC1=CN=C(NC2=CC(N3CCN(C)CC3)=CC(S(C)(=O)=O)=C2)N=C1NC1=CC=CC(CO)=C1
WKMMKXONQAAZDT-JZXTWQBISA-O,1.9432471251378618,87.75,,,,,C[C@@](C(=O)O[C@H]1C[N+]2(CC(N)=O)CCC1CC2)(C1=CC=CS1)N1CCCCC1
WKMRKBPUKMGAQZ-UHFFFAOYSA-N,3.7671558660821804,5850.0,4.556302500767287,36000.0,,,COC1CCN(C(=O)C2=CC3=CC(OC4CCN(C(C)C)CC4)=CC=C3N2)CC1
WKNWCTUFTMDACE-DEOSSOPVSA-N,0.5453071164658241,3.51,,,,,CC1=C(OC2CCN(CC3CCN([C@@H](CC4=CC=C(F)C=C4)C(=O)O)CC3)CC2)C=CC(Cl)=C1Cl
WKPUTGWASCNKOY-UHFFFAOYSA-N,1.5866998016240492,38.61,,,,,CC1=CC=CC=C1N1C(C)=NN=C1C1CCN(C2=CC=CC=N2)CC1
WKSAUQYGYAYLPV-UHFFFAOYSA-N,0.9344984512435677,8.6,,,,,CCC1=NC(N)=NC(N)=C1C1=CC=C(Cl)C=C1
WKUKSXXIRVSPSN-QGZVFWFLSA-N,0.9242792860618817,8.4,,,,,CN[C@@H]1CCN(C2=CC=C(N3N=CC4=C(SC(C5=CC=C(Cl)C=C5)=C4)C3=O)C=N2)C1
WKWYANDGYZVVAK-UHFFFAOYSA-N,1.691435152144062,49.14,1.6170003411208989,41.4,1.9149510611278815,82.215,N#CC1=CC=C(N2C3CCC2CN(C(=O)CCS(=O)(=O)C2=CC=CC4=C2SC=N4)C3)N=C1
WKXHLQTYKMTPEL-UHFFFAOYSA-N,,,,,2.587620561758873,386.91945,CC1=CC=C(/C(=N/O)NC2CCCCC2)C(OC2=CC=C(C(C)(C)C)C=C2)=N1
WKZKRQKVEUAIAU-ZDUSSCGKSA-N,0.9030899869919435,8.0,,,,,O=C(O)C1=CC=CC(NC(=O)[C@H](CC2CCCC2)N2C=NC(C(F)(F)F)=C2)=N1
WKZNRECKZVYTNT-UHFFFAOYSA-N,1.5996647787884168,39.78,1.91803033678488,82.8,,,N#CC1=CC=C2C=CN(C3=CC(N)=NC=N3)C2=N1
WLDNDKUPNXWOSV-WMZOPIPTSA-N,1.7494270991217489,56.16,1.8785217955012066,75.6,2.2554895980755365,180.09,O=C1C=CC(C2=CC3=CN([C@H]4CCNC[C@@H]4F)N=C3C(C(F)(F)F)=C2)=C2CCCN21
WLEICJLPZWEFTH-JTQLQIEISA-N,,,1.973912570419705,94.16999999999999,,,COC1=NC=CC=C1C(=O)NC1=CC=CC(C2=NN=CN2[C@@H](C)C(F)(F)F)=N1
WLGGCOPVDMLYSP-UHFFFAOYSA-N,1.2049064289025684,16.029,,,,,O=C1C=C(C2=CC=CC=C2)OC2=CC(C3=CC=C(N4CCNCC4)C=C3)=CC(O)=C12
WLGQQERODGNGQU-GUYCJALGSA-N,1.0,10.0,,,1.8221680793680175,66.4,COC1=CC=C(NC[C@@]2(C)C[C@@H](O)CC(C)(C)C2)C=C1S(N)(=O)=O
WLIGSOAERKSNQE-UHFFFAOYSA-N,0.9132839017604184,8.19,,,1.4378298064082191,27.405,CC1(C)C(=O)NC(=O)N1C1=CC=C(F)C(C(F)(F)F)=C1
WLJMFBUPVRQPDQ-UHFFFAOYSA-N,1.3234583668494677,21.06,,,,,FC1=CC=CC(OC2=CC=CC=C2C2CCNCC2)=C1
WLJWSUVXFQUAHY-JYVXZMADSA-N,,,0.9365137424788933,8.64,,,N[C@@H]1CCCN(C2=CC=CC=C2/C=C2\SC(=O)NC2=O)C1
WLKGPIPZNVLVAM-UHFFFAOYSA-N,,,3.9542425094393248,9000.0,,,C1=CC=C(C2=C(C3=CC=C(OCCN4CCOCC4)C=C3)OC3=NC=CC(NCCN4CCNCC4)=C23)C=C1
WLKLBBSKBUEHCT-GFCCVEGCSA-N,1.8316138553090988,67.86,2.100370545117563,126.0,,,C[C@H]1NC(=O)C2=C1NC(C1=CC=CC3=C1N=C(NC(C)(C)C)N(CC1(O)CC1)C3=O)=C2
WLKWHWYYNAVVEH-INIZCTEOSA-N,1.3469394626989906,22.23,1.954242509439325,90.0,,,O=C(N[C@@H](C1=CC=C(C(F)(F)F)C=C1)C1=NC=CC=C1C(F)(F)F)C1=CC=CN=C1
WLLLZGPWBZGIRG-UHFFFAOYSA-N,1.1545456924209099,14.274,,,,,NC1=NC2=C(CN(C(=O)NC3CC3)C2)C(C2=C(Cl)C=C(Cl)C=C2OCCCC(F)(F)F)=N1
WLLOFQROROXOMO-GOSISDBHSA-N,1.5185139398778875,33.0,1.6893088591236203,48.9,,,OC1(CN2CCC(COC3=NOC4=CC=CC(O[C@@H]5CCOC5)=C34)CC2)CCOCC1
WLMBSKSEPQCRJV-OAHLLOKOSA-N,0.670245853074124,4.68,,,,,CC(=O)N1CCN(C[C@@H](C)NC(=O)C2=CC3=C(S2)N(C)N=C3C2=CC=CC=C2)CC1
